gait_features_PC2,gait_features_PC3,spectral_features_PC1,spectral_features_PC2,spectral_features_PC8,spectral_features_PC10,spectral_features_PC14,spectral_features_PC17,spectral_features_PC20,temporal_features_PC1,temporal_features_PC2,temporal_features_PC3
-3.124235742310883,1.081966791521963,-3.637499945543716,0.3913259114993292,-0.3597838967479779,2.3160677955215627,1.1758151577615334,-2.364939728744313,-0.0227954180278462,1.803930858966133,2.406856458390568,-0.3641916557048467
0.8321257695846459,-0.4166667270389165,-2.2256979161867627,-5.334167671807508,-0.369382536169571,1.1636602917519694,0.2331281253609132,3.46700948265891,-0.6370432679000014,1.3285312605823545,-1.2572689137643986,0.267016205901621
0.058078402042428,0.1951348795681629,-0.9115778073344628,5.552419974611323,-1.5448316926965626,2.420289578995716,-3.0488077778369878,-0.1287321354487033,0.8634099883041382,-2.885816999545478,0.0927967241765182,-0.490092018085802
1.7059368369266434,-0.9025512438706422,1.8092444793323383,3.346559281977722,4.222660839528371,-2.454813345664837,-0.645948714695189,-2.315596389143264,0.7484734193952236,-2.638479504639671,-0.6911075477891885,0.1062886639823459
-4.391626015687579,-4.442030379154278,-1.3596954122566054,-3.117673074945142,-4.967524808886656,0.9586667304345003,-0.2305056354865094,-0.0430664546558926,0.2111377031543038,2.6578880506363167,-0.3843991301914897,0.6096195380566397
-1.667733772507186,0.1513611044275642,-3.156662253216717,0.3699762709289952,-0.5266599352788365,3.100171247214502,2.465507670390311,0.7137223802926478,0.5890734664236539,1.1198458220089198,-0.7393477696931343,-3.3161995018298884
-0.074826089907366,0.5702619322088744,5.996455151616616,4.568411299957131,-3.724073979598325,-2.5653976545755204,0.5953412483352676,0.4060992179551834,0.6111715897837968,-2.583933279937036,-1.7932316776010435,-0.0433889512587261
1.4029034350189502,-0.4057045858889084,3.7313455847514185,5.190275727487071,-0.8980626548272542,0.6353569693747765,0.3748307540953632,0.2069850330586213,0.3664322663038479,-1.7971599922267854,-0.0582313497739434,1.532987461605876
-0.2793380621726233,-1.352190334337886,-3.455088102939092,-1.8261158647325075,-0.4259435411793655,-1.3918648610234594,-0.3308461051801325,1.9298331718924084,1.3257504604499502,1.58795981232585,1.67847458222435,-0.0785434982812533
1.2497637028629822,0.0070213705424994,13.927565335627545,-10.06684857101676,3.012787646507252,4.92733754742908,3.0842043509876182,-1.6143504537637532,0.0896226786456291,0.6626707190530414,-1.4829907087399616,-0.2530140541710118
-0.0261389275987757,-0.3064014827204014,1.4322371127877225,-1.2576339870094566,-2.4773517386972315,1.2798331647651546,0.8822070979073247,-2.039135417246837,0.7826436431788238,0.9868479046670856,0.974336753490959,-1.8775790617236765
-0.2609795453659081,-0.5300741247461571,-1.1624133127558336,1.7760013073149448,-1.033320273030953,-1.9107942947702452,0.4164954381990873,0.8292451205874022,1.3275217370224195,0.0951300488072171,1.0158866766020702,0.8198945192832549
1.4774425473283508,-0.3050964956056146,4.742840826926663,-3.1821377932583013,-0.277553174008497,-1.6291974082119252,-1.4851406202959685,1.8437518914389908,1.7227092861636406,1.873571353321379,-0.8005087801228973,1.3650365510203744
-0.8774002213306755,0.8000459808036504,-6.315351424188342,2.24198376146844,1.6090478239394652,-0.4429318241940597,-0.1667688371826223,-0.5180338731990866,-1.2666002108698473,-1.2834784829917008,2.8546406001049887,-0.1204454232222709
1.3673998528400773,0.431377446762672,7.152055932316751,4.654247439475192,-0.9852988168008152,2.94326595244548,-1.4648248785287536,0.5668143187475568,-2.8057419630921894,-2.104783596733241,-0.6857619971911063,0.003934008080235
0.6792536389842981,0.4981032914563577,3.131137798914693,-0.4105174858122249,1.9124847920818435,-1.330055111200188,3.9006410943125074,-0.398858038251889,-1.680637289165293,-2.01294964536661,1.0783270040433444,-0.2343939060229389
1.2702121016785148,-0.5311562101724889,-2.656974654493514,0.5800443014740118,1.6633920043001036,-1.178719253203591,0.5303502489466952,0.1645549913365333,-1.0730774231655882,0.2452300700785159,3.177452115565789,-0.8695464124457639
0.319890150529148,0.3871192935745797,-2.111939455495141,-12.133488441104948,1.7748845504489883,-3.3195694621105662,-0.8858606576581916,-2.1929513311901268,-0.3353733199630552,2.676096689939296,-0.3142836722502649,1.1278256744166602
-3.660489903286822,-1.0599577608464412,-0.527915707075992,-0.7255056093951114,3.2591973602036077,0.6886975727549755,-1.938300795970469,-1.6742717507319391,-1.2827429916495467,1.97388651702908,1.064020835945532,-1.347452283630323
-0.2835640231874937,0.1587042359079077,-2.277881495938604,-0.4452049079631583,-2.718597807533823,-0.963961636759726,1.0821525077094651,-0.9647997312842984,-0.5578108437315381,2.238192837290647,3.001749189429302,1.2235313156572345
1.811745640218016,0.0654770039515219,-2.6319499852479376,-1.953787253798183,-1.552598133512838,-0.2686855669722752,-1.1796863154450632,0.4723837411063548,-0.1257041235497445,1.02136213353081,0.9037086366914384,1.0710073939447553
1.862339076724452,-0.5498582006543337,-0.0328287118621644,7.360005107203403,0.4895107616903354,-0.4536660009770943,-1.0270706418234845,-0.1389979163374713,0.0762896109783434,-3.391895100640383,-0.0488158647689417,0.1154924990017776
0.918689670089276,1.340987545861584,-4.935744665201427,3.093804650098206,4.305600698177543,-0.0999544175462871,-1.7472474778952711,0.3864356003380022,-0.0460248546661252,-1.8080054257393443,1.8411952187031748,-0.1267088880342909
-0.0600612305764675,0.514776838167519,-8.30756608960408,1.699218425821597,-0.918851331494136,1.4768743132380766,-0.0067255621724366,0.4767741104288242,0.9701079586950854,1.670032550962213,0.6528683795460141,-0.280490361446064
3.621451875573544,-0.2145417317917182,-3.0920793705550405,-1.546650029973371,1.372583859600621,0.7091099739711788,-1.0535067769785955,0.2115332725314833,0.3405838010277243,1.9763334672237616,-0.3939406541585198,-0.2262672675537214
0.9798744761008586,2.414371649213868,-7.448961635033593,-5.186700587827717,2.197767472359831,-1.727267778171621,0.99751667151413,-0.3635010096241277,1.3923284390427852,4.124817488137563,-2.113093375100335,-0.3215857955794686
-3.3456139927697937,1.1943368500695175,0.7053001092976213,2.1292735509089087,2.3516325944502228,-1.0869905634244346,1.1190201554208494,0.7240175886925216,0.899888568836104,-0.0360438792645485,-1.5096042708829809,0.4272795494876786
-0.0764716263098957,0.5899453097994583,-9.683918590135004,-9.144615785258374,1.3548091073642343,3.880341624742668,-1.1032479710924896,-0.4403632167670683,0.0594150296045885,3.8395282776997854,-0.7868897709590229,-0.2474106100199559
-0.794952708270866,-0.1763424806984476,-2.276140112182793,0.5715423158371307,2.122967192743573,1.6053425177511302,0.7220127862467135,-1.4287332665878218,0.9112685387792512,1.589095906400547,0.970562494516056,0.1113449315562409
1.427931156991681,0.184430352005505,11.359789739256954,-2.504563351477211,-1.2784288427128483,-1.6279244171752787,-3.266482484137101,-0.7234632623488871,0.405433693565281,-0.9873905741077984,-1.0414177602513193,0.9461060721505378
1.6164422494637116,-0.7693914507770552,3.727080531131752,5.786966607085779,0.2192480313947535,-1.4526080265647132,2.862891553263214,0.2114600710523756,-1.21346559222627,-2.4782472669617115,-1.1094746087110787,0.0097012476121418
-0.0989867276232203,0.2760805570384196,-1.2728802801350767,1.5483908013220615,-0.1064562881791239,0.4536096219458219,-0.5296478144710686,0.6186477734660979,-0.6260749412034158,-2.1184556858905297,0.6795371961766853,-1.4200882400555552
-3.1570304356978007,-0.4710476600414566,-2.9273079942962963,-0.0620127262369322,0.2319387453522459,1.7777942627738677,-0.5404091684225538,-0.603031255311598,-1.3781608503570562,0.5341483851344524,1.654418933644801,-0.3379224594553837
-4.150340616169369,4.155868171484586,2.3500798707207555,-4.281661464820205,-3.497333299363183,-2.448280863577025,1.1895914604765498,0.7408989657371777,-2.149296402955523,-0.8098290385198746,0.3851110717576764,1.7221208974793414
-0.0723687167784355,0.960128280288854,-0.4428363558654685,0.4190189246165888,-2.18502330043601,-0.9774997231050891,1.5725250725239357,-0.1914121284793285,-0.2505375341098164,0.7617719681174738,-0.747827709722761,0.0413502707903994
